RULE_ID	SOURCE_PATH	SOURCE_LINE	SOURCE_HEADING	SOURCE_RULE	RULE_CATEGORY	RULE_STRENGTH	TARGET_PATH	TARGET_LINE	TARGET_HEADING	TARGET_RULE	SEMANTIC_MATCH	STRENGTH_PRESERVED	EXCEPTION_PRESERVED	MIGRATION_STATUS	NOTES
NARF_077	ARFIN.md	134	General Paragraph	All transaction intake flows write to Review Queue first.	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	55	Normative Rules	All transaction intake flows write to Review Queue first.	YES	YES	YES	PRESERVED_EXACT	none
NARF_078	ARFIN.md	136	Review Queue	No Account Ledger write is allowed before approval.	MIGRATION_RULE	SHOULD	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	252	Normative Rules	No Account Ledger write is allowed before approval.	YES	YES	YES	PRESERVED_EXACT	none
NARF_079	ARFIN.md	138	Review Queue	Review Queue item must preserve:	MIGRATION_RULE	MUST	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	253	Normative Rules	Review Queue item must preserve:	YES	YES	YES	PRESERVED_EXACT	none
NARF_080	ARFIN.md	140	General Paragraph	- direction;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	358	Normative Rules	- direction;	YES	YES	YES	PRESERVED_EXACT	none
NARF_081	ARFIN.md	141	General Paragraph	- amount;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	359	Normative Rules	- amount;	YES	YES	YES	PRESERVED_EXACT	none
NARF_082	ARFIN.md	142	General Paragraph	- description;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	360	Normative Rules	- description;	YES	YES	YES	PRESERVED_EXACT	none
NARF_083	ARFIN.md	143	General Paragraph	- source notification/provider;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	361	Normative Rules	- source notification/provider;	YES	YES	YES	PRESERVED_EXACT	none
NARF_084	ARFIN.md	144	General Paragraph	- funding account selected by Owner;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	362	Normative Rules	- funding account selected by Owner;	YES	YES	YES	PRESERVED_EXACT	none
NARF_085	ARFIN.md	145	General Paragraph	- execution account when different;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	363	Normative Rules	- execution account when different;	YES	YES	YES	PRESERVED_EXACT	none
NARF_086	ARFIN.md	146	General Paragraph	- category;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	364	Normative Rules	- category;	YES	YES	YES	PRESERVED_EXACT	none
NARF_087	ARFIN.md	147	General Paragraph	- subcategory;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	365	Normative Rules	- subcategory;	YES	YES	YES	PRESERVED_EXACT	none
NARF_088	ARFIN.md	148	General Paragraph	- transfer plan when needed;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	366	Normative Rules	- transfer plan when needed;	YES	YES	YES	PRESERVED_EXACT	none
NARF_089	ARFIN.md	149	Review Queue	- email provenance/dedupe metadata when applicable.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	367	Normative Rules	- email provenance/dedupe metadata when applicable.	YES	YES	YES	PRESERVED_EXACT	none
NARF_090	ARFIN.md	153	Approval	`/approval` is the only normal path from Review Queue to Account Ledger.	MIGRATION_RULE	SHOULD	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	254	Normative Rules	`/approval` is the only normal path from Review Queue to Account Ledger.	YES	YES	YES	PRESERVED_EXACT	none
NARF_091	ARFIN.md	155	Approval	Approval must write ledger rows according to the stored posting plan.	MIGRATION_RULE	MUST	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	255	Normative Rules	Approval must write ledger rows according to the stored posting plan.	YES	YES	YES	PRESERVED_EXACT	none
NARF_092	ARFIN.md	157	General Paragraph	Expense from selected account writes one expense row.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	368	Normative Rules	Expense from selected account writes one expense row.	YES	YES	YES	PRESERVED_EXACT	none
NARF_093	ARFIN.md	159	General Paragraph	Income to account writes one income row.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	369	Normative Rules	Income to account writes one income row.	YES	YES	YES	PRESERVED_EXACT	none
NARF_094	ARFIN.md	161	General Paragraph	Transfer between accounts writes two rows:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	370	Normative Rules	Transfer between accounts writes two rows:	YES	YES	YES	PRESERVED_EXACT	none
NARF_095	ARFIN.md	163	Approval	1. source account `transfer_out`;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	371	Normative Rules	1. source account `transfer_out`;	YES	YES	YES	PRESERVED_EXACT	none
NARF_096	ARFIN.md	164	Approval	2. destination account `transfer_in`.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	372	Normative Rules	2. destination account `transfer_in`.	YES	YES	YES	PRESERVED_EXACT	none
NARF_097	ARFIN.md	166	Approval	Email outgoing where provider/execution account differs from funding account must create bridge transfer rows before expense.	MIGRATION_RULE	MUST	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	373	Normative Rules	Email outgoing where provider/execution account differs from funding account must create bridge transfer rows before expense.	YES	YES	YES	PRESERVED_EXACT	none
NARF_098	ARFIN.md	168	General Paragraph	Example contract:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	374	Normative Rules	Example contract:	YES	YES	YES	PRESERVED_EXACT	none
NARF_099	ARFIN.md	170	General Paragraph	```text	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	375	Normative Rules	```text	YES	YES	YES	PRESERVED_EXACT	none
NARF_100	ARFIN.md	171	General Paragraph	Email provider / execution account: Blu	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	376	Normative Rules	Email provider / execution account: Blu	YES	YES	YES	PRESERVED_EXACT	none
NARF_101	ARFIN.md	172	General Paragraph	Owner-selected funding account: Blu Pocket	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	377	Normative Rules	Owner-selected funding account: Blu Pocket	YES	YES	YES	PRESERVED_EXACT	none
NARF_102	ARFIN.md	173	General Paragraph	Type: outgoing expense	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	378	Normative Rules	Type: outgoing expense	YES	YES	YES	PRESERVED_EXACT	none
NARF_103	ARFIN.md	174	General Paragraph	```	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	379	Normative Rules	```	YES	YES	YES	PRESERVED_EXACT	none
NARF_104	ARFIN.md	176	Approval	Approval posting plan:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	380	Normative Rules	Approval posting plan:	YES	YES	YES	PRESERVED_EXACT	none
NARF_105	ARFIN.md	178	General Paragraph	```text	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	381	Normative Rules	```text	YES	YES	YES	PRESERVED_EXACT	none
NARF_106	ARFIN.md	179	Approval	1. Blu Pocket transfer_out to Blu	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	382	Normative Rules	1. Blu Pocket transfer_out to Blu	YES	YES	YES	PRESERVED_EXACT	none
NARF_107	ARFIN.md	180	Approval	2. Blu transfer_in from Blu Pocket	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	383	Normative Rules	2. Blu transfer_in from Blu Pocket	YES	YES	YES	PRESERVED_EXACT	none
NARF_108	ARFIN.md	181	Approval	3. Blu expense to selected category/subcategory	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	384	Normative Rules	3. Blu expense to selected category/subcategory	YES	YES	YES	PRESERVED_EXACT	none
NARF_109	ARFIN.md	182	General Paragraph	```	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	385	Normative Rules	```	YES	YES	YES	PRESERVED_EXACT	none
NARF_110	ARFIN.md	184	Approval	If funding account equals execution account, approval posts only the expense row.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	386	Normative Rules	If funding account equals execution account, approval posts only the expense row.	YES	YES	YES	PRESERVED_EXACT	none
NARF_111	ARFIN.md	186	Approval	If funding account differs from execution account, Telegram and Review Queue must clearly explain the planned bridge transfer before approval.	MIGRATION_RULE	MUST	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	256	Normative Rules	If funding account differs from execution account, Telegram and Review Queue must clearly explain the planned bridge transfer before approval.	YES	YES	YES	PRESERVED_EXACT	none
NARF_112	ARFIN.md	190	Ledger	Account Ledger must reflect real balance movement.	MIGRATION_RULE	MUST	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	257	Normative Rules	Account Ledger must reflect real balance movement.	YES	YES	YES	PRESERVED_EXACT	none
NARF_113	ARFIN.md	192	General Paragraph	For email outgoing through a provider account:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	387	Normative Rules	For email outgoing through a provider account:	YES	YES	YES	PRESERVED_EXACT	none
NARF_114	ARFIN.md	194	Ledger	* provider account = execution account;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	388	Normative Rules	* provider account = execution account;	YES	YES	YES	PRESERVED_EXACT	none
NARF_115	ARFIN.md	195	Ledger	* Owner-selected account = funding account.	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	389	Normative Rules	* Owner-selected account = funding account.	YES	YES	YES	PRESERVED_EXACT	none
NARF_116	ARFIN.md	197	General Paragraph	When funding account and execution account differ:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	390	Normative Rules	When funding account and execution account differ:	YES	YES	YES	PRESERVED_EXACT	none
NARF_117	ARFIN.md	199	General Paragraph	```text	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	391	Normative Rules	```text	YES	YES	YES	PRESERVED_EXACT	none
NARF_118	ARFIN.md	200	General Paragraph	funding_account transfer_out amount -> execution_account	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	392	Normative Rules	funding_account transfer_out amount -> execution_account	YES	YES	YES	PRESERVED_EXACT	none
NARF_119	ARFIN.md	201	General Paragraph	execution_account transfer_in amount <- funding_account	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	393	Normative Rules	execution_account transfer_in amount <- funding_account	YES	YES	YES	PRESERVED_EXACT	none
NARF_120	ARFIN.md	202	General Paragraph	execution_account expense amount -> selected category/subcategory	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	394	Normative Rules	execution_account expense amount -> selected category/subcategory	YES	YES	YES	PRESERVED_EXACT	none
NARF_121	ARFIN.md	203	General Paragraph	```	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	395	Normative Rules	```	YES	YES	YES	PRESERVED_EXACT	none
NARF_122	ARFIN.md	205	Ledger	All rows in a multi-row approval should share a common group/source reference and must remain dedupe-safe.	MIGRATION_RULE	MUST	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	396	Normative Rules	All rows in a multi-row approval should share a common group/source reference and must remain dedupe-safe.	YES	YES	YES	PRESERVED_EXACT	none
NARF_123	ARFIN.md	209	Tests	Runtime patches that touch Arfin must test these contracts:	MIGRATION_RULE	MUST	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	397	Normative Rules	Runtime patches that touch Arfin must test these contracts:	YES	YES	YES	PRESERVED_EXACT	none
NARF_124	ARFIN.md	211	General Paragraph	* email outgoing account-first;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	398	Normative Rules	* email outgoing account-first;	YES	YES	YES	PRESERVED_EXACT	none
NARF_125	ARFIN.md	212	General Paragraph	* ambiguous direction flow;	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	56	Normative Rules	* ambiguous direction flow;	YES	YES	YES	PRESERVED_EXACT	none
NARF_126	ARFIN.md	213	General Paragraph	* Blu outgoing template classification;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	399	Normative Rules	* Blu outgoing template classification;	YES	YES	YES	PRESERVED_EXACT	none
NARF_127	ARFIN.md	214	General Paragraph	* generic received/diterima/masuk not falsely income;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	400	Normative Rules	* generic received/diterima/masuk not falsely income;	YES	YES	YES	PRESERVED_EXACT	none
NARF_128	ARFIN.md	215	General Paragraph	* numeric category prompt;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	401	Normative Rules	* numeric category prompt;	YES	YES	YES	PRESERVED_EXACT	none
NARF_129	ARFIN.md	216	General Paragraph	* numeric subcategory prompt;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	402	Normative Rules	* numeric subcategory prompt;	YES	YES	YES	PRESERVED_EXACT	none
NARF_130	ARFIN.md	217	General Paragraph	* admin command precedence;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	403	Normative Rules	* admin command precedence;	YES	YES	YES	PRESERVED_EXACT	none
NARF_131	ARFIN.md	218	Tests	* multi-pending single-number selection;	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	57	Normative Rules	* multi-pending single-number selection;	YES	YES	YES	PRESERVED_EXACT	none
NARF_132	ARFIN.md	219	Tests	* Review Queue before ledger;	MIGRATION_RULE	SHOULD	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	258	Normative Rules	* Review Queue before ledger;	YES	YES	YES	PRESERVED_EXACT	none
NARF_133	ARFIN.md	220	Tests	* approval ledger posting plan;	MIGRATION_RULE	SHOULD	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	259	Normative Rules	* approval ledger posting plan;	YES	YES	YES	PRESERVED_EXACT	none
NARF_134	ARFIN.md	221	General Paragraph	* bridge transfer when funding account differs from execution account;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	404	Normative Rules	* bridge transfer when funding account differs from execution account;	YES	YES	YES	PRESERVED_EXACT	none
NARF_135	ARFIN.md	222	General Paragraph	* no Gmail modification;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	405	Normative Rules	* no Gmail modification;	YES	YES	YES	PRESERVED_EXACT	none
NARF_136	ARFIN.md	223	Tests	* no ledger write before approval.	MIGRATION_RULE	SHOULD	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	260	Normative Rules	* no ledger write before approval.	YES	YES	YES	PRESERVED_EXACT	none
NARF_137	ARFIN.md	227	Forbidden	Do not:	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	406	Normative Rules	Do not:	YES	YES	YES	PRESERVED_EXACT	none
NARF_138	ARFIN.md	229	Forbidden	* use chat memory as final truth over ASB;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	407	Normative Rules	* use chat memory as final truth over ASB;	YES	YES	YES	PRESERVED_EXACT	none
NARF_139	ARFIN.md	230	Forbidden	* write finance rows before Review Queue approval;	MIGRATION_RULE	SHOULD	docs/afpd/06_DATA_AND_WORKBOOK_CONTRACTS.md	261	Normative Rules	* write finance rows before Review Queue approval;	YES	YES	YES	PRESERVED_EXACT	none
NARF_140	ARFIN.md	231	General Paragraph	* treat provider as funding account without Owner selection;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	408	Normative Rules	* treat provider as funding account without Owner selection;	YES	YES	YES	PRESERVED_EXACT	none
NARF_141	ARFIN.md	232	Forbidden	* let pending handlers swallow admin commands;	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	58	Normative Rules	* let pending handlers swallow admin commands;	YES	YES	YES	PRESERVED_EXACT	none
NARF_142	ARFIN.md	233	Forbidden	* create transaction pending from social chat;	MIGRATION_RULE	SHOULD	docs/afpd/05_STATE_MACHINES.md	59	Normative Rules	* create transaction pending from social chat;	YES	YES	YES	PRESERVED_EXACT	none
NARF_143	ARFIN.md	234	General Paragraph	* display category/subcategory letter menus as the primary UX;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	409	Normative Rules	* display category/subcategory letter menus as the primary UX;	YES	YES	YES	PRESERVED_EXACT	none
NARF_144	ARFIN.md	235	Forbidden	* erase email provenance or dedupe metadata;	MIGRATION_RULE	SHOULD	docs/afpd/03_ARFIN_RUNTIME_CONTRACT.md	410	Normative Rules	* erase email provenance or dedupe metadata;	YES	YES	YES	PRESERVED_EXACT	none
NARF_145	ARFIN.md	236	Forbidden	* claim PASS without source, deployment, runtime, or readback evidence.	MIGRATION_RULE	SHOULD	docs/afpd/07_OPERATIONS_DEPLOYMENT_TRIGGERS.md	14	Normative Rules	* claim PASS without source, deployment, runtime, or readback evidence.	YES	YES	YES	PRESERVED_EXACT	none
